work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,experience_rating,country,salary_in_aud,cost_of_living
2023,SE,FT,Data Analyst,87000,USD,87000,US,100,US,M,3,United States of America,130945,104.1
2023,SE,FT,Data Analyst,160000,USD,160000,US,100,US,M,3,United States of America,240818,104.1
2023,SE,FT,Data Analyst,108000,USD,108000,US,100,US,M,3,United States of America,162552,104.1
2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M,3,United States of America,248344,104.1
2023,SE,FT,Data Engineer,107250,USD,107250,US,100,US,M,3,United States of America,161423,104.1
2023,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M,3,United States of America,451535,104.1
2023,SE,FT,Data Engineer,119000,USD,119000,US,0,US,M,3,United States of America,179108,104.1
2023,SE,FT,Data Scientist,285800,USD,285800,US,100,US,M,3,United States of America,430162,104.1
2023,SE,FT,Data Scientist,154600,USD,154600,US,100,US,M,3,United States of America,232691,104.1
2023,MI,FT,Head of Data Science,5000000,INR,60795,IN,50,IN,L,2,India,91503,24.7
2023,EN,FT,Data Analyst,30000,USD,30000,AR,100,US,S,1,Argentina,45153,33.7
2023,MI,FT,Data Science Manager,220000,USD,220000,US,0,US,M,2,United States of America,331125,104.1
2023,MI,FT,Data Science Manager,195000,USD,195000,US,0,US,M,2,United States of America,293497,104.1
2023,SE,FT,Data Manager,168400,USD,168400,US,0,US,M,3,United States of America,253461,104.1
2023,SE,FT,Data Manager,105200,USD,105200,US,0,US,M,3,United States of America,158338,104.1
2023,MI,FT,Data Analyst,206000,USD,206000,US,0,US,M,2,United States of America,310054,104.1
2023,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M,2,United States of America,240818,104.1
2023,SE,FT,Analytics Engineer,200000,USD,200000,US,100,US,M,3,United States of America,301023,104.1
2023,SE,FT,Analytics Engineer,175000,USD,175000,US,100,US,M,3,United States of America,263395,104.1
2023,SE,FT,Analytics Engineer,231250,USD,231250,US,100,US,M,3,United States of America,348058,104.1
2023,SE,FT,Analytics Engineer,138750,USD,138750,US,100,US,M,3,United States of America,208835,104.1
2023,SE,FT,Data Engineer,153000,USD,153000,CA,100,CA,M,3,Canada,230282,87.0
2023,SE,FT,Data Engineer,94000,USD,94000,CA,100,CA,M,3,Canada,141481,87.0
2023,SE,FT,Data Engineer,240500,USD,240500,US,0,US,L,3,United States of America,361980,104.1
2023,SE,FT,Data Engineer,123700,USD,123700,US,0,US,L,3,United States of America,186183,104.1
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,3,United States of America,240818,104.1
2023,SE,FT,Data Engineer,90000,USD,90000,US,100,US,M,3,United States of America,135460,104.1
2023,EN,FT,Data Scientist,124234,USD,124234,US,0,US,M,1,United States of America,186986,104.1
2023,EN,FT,Data Scientist,74540,USD,74540,US,0,US,M,1,United States of America,112191,104.1
2023,MI,FT,Data Analyst,109000,USD,109000,US,0,US,M,2,United States of America,164057,104.1
2023,MI,FT,Data Analyst,79000,USD,79000,US,0,US,M,2,United States of America,118904,104.1
2023,MI,FT,Machine Learning Engineer,50000,USD,50000,AM,0,AM,S,2,Armenia,75255,56.1
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,3,United States of America,414358,104.1
2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M,3,United States of America,276189,104.1
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,3,United States of America,414358,104.1
2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M,3,United States of America,276189,104.1
2023,SE,FT,Data Analyst,160000,USD,160000,US,100,US,M,3,United States of America,240818,104.1
2023,SE,FT,Data Analyst,125600,USD,125600,US,100,US,M,3,United States of America,189042,104.1
2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,3,United States of America,255869,104.1
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,3,United States of America,180614,104.1
2023,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M,3,United States of America,338651,104.1
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,3,United States of America,210716,104.1
2023,SE,FT,Data Analyst,141290,USD,141290,US,0,US,M,3,United States of America,212658,104.1
2023,SE,FT,Data Analyst,74178,USD,74178,US,0,US,M,3,United States of America,111646,104.1
2023,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M,3,United States of America,225767,104.1
2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,3,United States of America,180614,104.1
2023,SE,FT,Data Engineer,85000,USD,85000,US,100,US,M,3,United States of America,127934,104.1
2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M,3,United States of America,112883,104.1
2023,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M,3,United States of America,331125,104.1
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,3,United States of America,240818,104.1
2023,SE,FT,Data Engineer,205600,USD,205600,US,100,US,M,3,United States of America,309452,104.1
2023,SE,FT,Data Engineer,107500,USD,107500,US,100,US,M,3,United States of America,161800,104.1
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,2,United States of America,180614,104.1
2023,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M,2,United States of America,142986,104.1
2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,3,United States of America,279801,104.1
2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M,3,United States of America,194611,104.1
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,3,United States of America,240818,104.1
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,3,United States of America,195665,104.1
2023,EN,FT,Data Scientist,1060000,INR,12888,IN,50,IN,S,1,India,19397,24.7
2023,MI,FT,Data Engineer,250000,USD,250000,US,0,US,M,2,United States of America,376279,104.1
2023,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M,2,United States of America,263395,104.1
2023,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M,3,United States of America,204695,104.1
2023,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M,3,United States of America,156532,104.1
2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M,2,United States of America,120409,104.1
2023,MI,FT,Data Analyst,52500,USD,52500,US,0,US,M,2,United States of America,79018,104.1
2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M,3,United States of America,165562,104.1
2023,SE,FT,Data Scientist,84000,USD,84000,US,100,US,M,3,United States of America,126429,104.1
2023,SE,FT,BI Analyst,125000,USD,125000,US,0,US,M,3,United States of America,188139,104.1
2023,SE,FT,BI Analyst,110000,USD,110000,US,0,US,M,3,United States of America,165562,104.1
2023,MI,FT,Data Analyst,90000,USD,90000,US,0,US,M,2,United States of America,135460,104.1
2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M,2,United States of America,120409,104.1
2023,SE,FT,ML Engineer,200000,USD,200000,US,0,US,M,3,United States of America,301023,104.1
2023,SE,FT,ML Engineer,135000,USD,135000,US,0,US,M,3,United States of America,203190,104.1
2023,EN,FT,AI Developer,120000,USD,120000,BA,50,BA,S,1,Bosnia and Herzegovina,180614,36.4
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,3,United States of America,195665,104.1
2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M,3,United States of America,112883,104.1
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,3,United States of America,379289,104.1
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,3,United States of America,194160,104.1
2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,2,United States of America,225767,104.1
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,2,United States of America,150511,104.1
2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M,3,United States of America,341210,104.1
2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M,3,United States of America,200632,104.1
2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,3,United States of America,285972,104.1
2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M,3,United States of America,248344,104.1
2023,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M,3,United States of America,255869,104.1
2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,3,United States of America,225767,104.1
2023,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M,2,United States of America,225767,104.1
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,2,United States of America,195665,104.1
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,3,United States of America,338651,104.1
2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,3,United States of America,235400,104.1
2023,SE,FT,Computer Vision Engineer,200000,USD,200000,US,100,US,S,3,United States of America,301023,104.1
2023,MI,FT,Applied Data Scientist,80000,USD,80000,KE,100,KE,S,2,Kenya,120409,35.6
2023,EN,FT,Business Data Analyst,12000,EUR,12877,GR,50,GR,L,1,Greece,19381,59.8
2023,MI,FT,Data Analytics Lead,1440000,INR,17509,IN,50,SG,M,2,India,26353,24.7
2023,SE,FT,Data Scientist,257000,USD,257000,US,0,US,M,3,United States of America,386815,104.1
2023,SE,FT,Data Scientist,134000,USD,134000,US,0,US,M,3,United States of America,201685,104.1
2023,SE,FT,Data Scientist,72000,EUR,77262,LV,0,LV,M,3,Latvia,116288,54.7
2023,SE,FT,Data Scientist,36000,EUR,38631,LV,0,LV,M,3,Latvia,58144,54.7
2023,SE,FT,Data Engineer,205600,USD,205600,US,0,US,L,3,United States of America,309452,104.1
2023,SE,FT,Data Engineer,105700,USD,105700,US,0,US,L,3,United States of America,159090,104.1
2023,SE,FT,BI Developer,140000,USD,140000,US,100,US,M,3,United States of America,210716,104.1
2023,SE,FT,BI Developer,110000,USD,110000,US,100,US,M,3,United States of America,165562,104.1
2023,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M,3,United States of America,450782,104.1
2023,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M,3,United States of America,368904,104.1
2023,SE,FT,Research Scientist,210000,USD,210000,US,0,US,M,3,United States of America,316074,104.1
2023,SE,FT,Research Scientist,151800,USD,151800,US,0,US,M,3,United States of America,228476,104.1
2023,MI,FT,Data Scientist,50000,EUR,53654,RO,50,RO,L,2,Romania,80755,41.8
2023,SE,FT,Data Analyst,48000,EUR,51508,ES,0,ES,M,3,Spain,77525,63.4
2023,SE,FT,Data Analyst,38000,EUR,40777,ES,0,ES,M,3,Spain,61374,63.4
2023,SE,FT,Data Analyst,48000,EUR,51508,ES,0,ES,M,3,Spain,77525,63.4
2023,SE,FT,Data Analyst,38000,EUR,40777,ES,0,ES,M,3,Spain,61374,63.4
2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,1,United States of America,240818,104.1
2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,1,United States of America,203190,104.1
2023,MI,FT,Data Engineer,120000,USD,120000,US,100,US,M,2,United States of America,180614,104.1
2023,MI,FT,Data Engineer,95000,USD,95000,US,100,US,M,2,United States of America,142986,104.1
2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M,3,United States of America,376279,104.1
2023,SE,FT,Data Engineer,63000,USD,63000,US,100,US,M,3,United States of America,94822,104.1
2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M,3,United States of America,356712,104.1
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,3,United States of America,218242,104.1
2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M,3,United States of America,195665,104.1
2023,SE,FT,Data Scientist,90000,USD,90000,US,100,US,M,3,United States of America,135460,104.1
2023,MI,FT,Data Analyst,120000,USD,120000,US,100,US,M,2,United States of America,180614,104.1
2023,MI,FT,Data Analyst,100000,USD,100000,US,100,US,M,2,United States of America,150511,104.1
2023,SE,FT,Data Architect,174500,USD,174500,US,0,US,M,3,United States of America,262642,104.1
2023,SE,FT,Data Architect,113000,USD,113000,US,0,US,M,3,United States of America,170078,104.1
2023,MI,FT,Data Scientist,183310,USD,183310,US,0,US,M,2,United States of America,275903,104.1
2023,MI,FT,Data Scientist,183310,USD,183310,US,0,US,M,2,United States of America,275903,104.1
2023,SE,FT,Data Analyst,145000,USD,145000,US,100,US,M,3,United States of America,218242,104.1
2023,SE,FT,Data Analyst,102500,USD,102500,US,100,US,M,3,United States of America,154274,104.1
2023,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M,3,United States of America,316074,104.1
2023,SE,FT,Data Scientist,185000,USD,185000,US,0,US,M,3,United States of America,278446,104.1
2023,SE,FT,Data Architect,174500,USD,174500,US,0,US,M,3,United States of America,262642,104.1
2023,SE,FT,Data Architect,113000,USD,113000,US,0,US,M,3,United States of America,170078,104.1
2023,SE,FT,Data Science Consultant,122000,USD,122000,US,0,US,M,3,United States of America,183624,104.1
2023,SE,FT,Data Science Consultant,94000,USD,94000,US,0,US,M,3,United States of America,141481,104.1
2023,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M,3,United States of America,331125,104.1
2023,SE,FT,Data Scientist,146000,USD,146000,US,0,US,M,3,United States of America,219747,104.1
2023,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M,3,United States of America,451535,104.1
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,3,United States of America,195665,104.1
2023,MI,FT,Data Scientist,840000,THB,24740,TH,50,TH,L,2,Thailand,37236,47.7
2023,SE,FT,Data Science Consultant,145000,USD,145000,US,0,US,M,3,United States of America,218242,104.1
2023,SE,FT,Data Science Consultant,128000,USD,128000,US,0,US,M,3,United States of America,192655,104.1
2023,SE,FT,Data Scientist,182000,USD,182000,US,0,US,M,3,United States of America,273931,104.1
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,3,United States of America,210716,104.1
2023,SE,FT,Data Engineer,122000,USD,122000,US,0,US,M,3,United States of America,183624,104.1
2023,SE,FT,Data Engineer,94000,USD,94000,US,0,US,M,3,United States of America,141481,104.1
2023,SE,FT,Machine Learning Engineer,72000,EUR,77262,LV,0,LV,M,3,Latvia,116288,54.7
2023,SE,FT,Machine Learning Engineer,36000,EUR,38631,LV,0,LV,M,3,Latvia,58144,54.7
2023,EX,FT,Data Scientist,300000,USD,300000,US,0,US,M,4,United States of America,451535,104.1
2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M,4,United States of America,301023,104.1
2023,MI,FT,Data Analyst,135000,USD,135000,US,0,US,M,2,United States of America,203190,104.1
2023,MI,FT,Data Analyst,105500,USD,105500,US,0,US,M,2,United States of America,158789,104.1
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,3,United States of America,379289,104.1
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,3,United States of America,194160,104.1
2023,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M,3,United States of America,204695,104.1
2023,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M,3,United States of America,156532,104.1
2023,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M,3,United States of America,252859,104.1
2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M,3,United States of America,195665,104.1
2023,MI,FT,Data Analyst,65000,GBP,78990,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,118889,80.5
2023,MI,FT,Data Analyst,36050,GBP,43809,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,65937,80.5
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,2,United States of America,180614,104.1
2023,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M,2,United States of America,142986,104.1
2023,SE,FT,Data Scientist,153400,USD,153400,US,0,US,M,3,United States of America,230885,104.1
2023,SE,FT,Data Scientist,122700,USD,122700,US,0,US,M,3,United States of America,184677,104.1
2023,SE,FT,Data Scientist,185000,USD,185000,US,0,US,M,3,United States of America,278446,104.1
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,3,United States of America,240818,104.1
2023,SE,FT,Data Scientist,205000,USD,205000,US,100,US,M,3,United States of America,308549,104.1
2023,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M,3,United States of America,278446,104.1
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,3,United States of America,307796,104.1
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,3,United States of America,214027,104.1
2023,MI,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M,2,United States of America,218242,104.1
2023,MI,FT,Machine Learning Engineer,87000,USD,87000,US,0,US,M,2,United States of America,130945,104.1
2023,EN,FT,Data Scientist,50000,USD,50000,IN,100,US,M,1,India,75255,24.7
2023,SE,FT,ML Engineer,234100,USD,234100,US,100,US,M,3,United States of America,352347,104.1
2023,SE,FT,ML Engineer,203500,USD,203500,US,100,US,M,3,United States of America,306291,104.1
2023,SE,FT,Data Scientist,223800,USD,223800,US,0,US,M,3,United States of America,336845,104.1
2023,SE,FT,Data Scientist,172100,USD,172100,US,0,US,M,3,United States of America,259030,104.1
2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,3,United States of America,270921,104.1
2023,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M,3,United States of America,225767,104.1
2023,SE,FT,Data Engineer,232200,USD,232200,US,100,US,M,3,United States of America,349488,104.1
2023,SE,FT,Data Engineer,167200,USD,167200,US,100,US,M,3,United States of America,251655,104.1
2023,SE,FT,BI Developer,197000,USD,197000,US,0,US,M,3,United States of America,296508,104.1
2023,SE,FT,BI Developer,106000,USD,106000,US,0,US,M,3,United States of America,159542,104.1
2023,SE,FT,Research Scientist,180000,USD,180000,US,0,US,M,3,United States of America,270921,104.1
2023,SE,FT,Research Scientist,145000,USD,145000,US,0,US,M,3,United States of America,218242,104.1
2023,SE,FT,Data Lead,225000,USD,225000,US,0,US,M,3,United States of America,338651,104.1
2023,SE,FT,Data Lead,200000,USD,200000,US,0,US,M,3,United States of America,301023,104.1
2023,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M,3,United States of America,255869,104.1
2023,SE,FT,Data Engineer,114000,USD,114000,US,100,US,M,3,United States of America,171583,104.1
2023,SE,FT,Data Engineer,291500,USD,291500,US,0,US,M,3,United States of America,438741,104.1
2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,3,United States of America,270921,104.1
2023,EX,FT,Data Engineer,196200,USD,196200,US,0,US,M,4,United States of America,295304,104.1
2023,EX,FT,Data Engineer,150900,USD,150900,US,0,US,M,4,United States of America,227122,104.1
2023,SE,FT,Data Scientist,168400,USD,168400,US,0,US,M,3,United States of America,253461,104.1
2023,SE,FT,Data Scientist,105200,USD,105200,US,0,US,M,3,United States of America,158338,104.1
2023,MI,FT,Data Engineer,95000,USD,95000,ES,100,ES,M,2,Spain,142986,63.4
2023,MI,FT,Data Engineer,80000,USD,80000,ES,100,ES,M,2,Spain,120409,63.4
2023,MI,FT,Data Analyst,116000,USD,116000,US,0,US,M,2,United States of America,174593,104.1
2023,MI,FT,Data Analyst,72000,USD,72000,US,0,US,M,2,United States of America,108368,104.1
2023,SE,FT,Analytics Engineer,207000,USD,207000,US,0,US,M,3,United States of America,311559,104.1
2023,SE,FT,Analytics Engineer,167000,USD,167000,US,0,US,M,3,United States of America,251354,104.1
2023,SE,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M,3,United States of America,218242,104.1
2023,SE,FT,Machine Learning Engineer,135000,USD,135000,US,0,US,M,3,United States of America,203190,104.1
2023,MI,FT,Data Engineer,105000,USD,105000,US,0,US,M,2,United States of America,158037,104.1
2023,MI,FT,Data Engineer,70000,USD,70000,US,0,US,M,2,United States of America,105358,104.1
2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M,3,United States of America,270921,104.1
2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M,3,United States of America,173088,104.1
2023,SE,FT,Data Engineer,133800,USD,133800,US,100,US,M,3,United States of America,201384,104.1
2023,SE,FT,Data Engineer,96100,USD,96100,US,100,US,M,3,United States of America,144641,104.1
2023,MI,FT,Data Analyst,120000,USD,120000,US,0,US,M,2,United States of America,180614,104.1
2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M,2,United States of America,120409,104.1
2023,SE,FT,Data Science Engineer,140000,USD,140000,US,0,US,M,3,United States of America,210716,104.1
2023,SE,FT,Data Science Engineer,100000,USD,100000,US,0,US,M,3,United States of America,150511,104.1
2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M,3,United States of America,225767,104.1
2023,SE,FT,Research Scientist,120000,USD,120000,US,0,US,M,3,United States of America,180614,104.1
2023,SE,FT,Cloud Database Engineer,140000,USD,140000,US,100,US,M,3,United States of America,210716,104.1
2023,SE,FT,Cloud Database Engineer,115000,USD,115000,US,100,US,M,3,United States of America,173088,104.1
2023,SE,FT,Data Science Manager,297300,USD,297300,US,100,US,M,3,United States of America,447471,104.1
2023,SE,FT,Data Science Manager,198200,USD,198200,US,100,US,M,3,United States of America,298314,104.1
2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M,3,United States of America,447471,104.1
2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M,3,United States of America,298314,104.1
2023,SE,FT,Data Engineer,202000,USD,202000,US,100,US,M,3,United States of America,304033,104.1
2023,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,3,United States of America,203190,104.1
2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M,3,United States of America,165562,104.1
2023,SE,FT,Data Scientist,84000,USD,84000,US,100,US,M,3,United States of America,126429,104.1
2023,MI,FT,Machine Learning Engineer,219000,USD,219000,US,50,US,L,2,United States of America,329620,104.1
2023,SE,FT,Applied Scientist,230000,USD,230000,US,100,US,M,3,United States of America,346177,104.1
2023,SE,FT,Applied Scientist,196000,USD,196000,US,100,US,M,3,United States of America,295003,104.1
2023,SE,FT,BI Developer,140000,USD,140000,US,100,US,M,3,United States of America,210716,104.1
2023,SE,FT,BI Developer,110000,USD,110000,US,100,US,M,3,United States of America,165562,104.1
2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,2,United States of America,225767,104.1
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,2,United States of America,150511,104.1
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,3,United States of America,240818,104.1
2023,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M,3,United States of America,165562,104.1
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,3,United States of America,279801,104.1
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,3,United States of America,194611,104.1
2023,SE,FT,Applied Scientist,126100,USD,126100,US,0,US,L,3,United States of America,189795,104.1
2023,SE,FT,Applied Scientist,72000,USD,72000,US,0,US,L,3,United States of America,108368,104.1
2023,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M,3,United States of America,255869,104.1
2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,3,United States of America,225767,104.1
2023,MI,FT,Machine Learning Engineer,175000,USD,175000,US,100,US,M,2,United States of America,263395,104.1
2023,MI,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M,2,United States of America,210716,104.1
2023,SE,FT,Data Analyst,240500,USD,240500,US,0,US,M,3,United States of America,361980,104.1
2023,SE,FT,Data Analyst,137500,USD,137500,US,0,US,M,3,United States of America,206953,104.1
2023,MI,FT,Data Scientist,187500,USD,187500,US,0,US,M,2,United States of America,282209,104.1
2023,MI,FT,Data Scientist,165000,USD,165000,US,0,US,M,2,United States of America,248344,104.1
2023,MI,FT,Machine Learning Research Engineer,60000,GBP,72914,GB,0,GB,L,2,United Kingdom of Great Britain and Northern Ireland,109744,80.5
2023,SE,FT,Research Scientist,210000,USD,210000,US,0,US,M,3,United States of America,316074,104.1
2023,SE,FT,Research Scientist,165750,USD,165750,US,0,US,M,3,United States of America,249473,104.1
2023,SE,FT,Machine Learning Scientist,225000,USD,225000,US,100,US,M,3,United States of America,338651,104.1
2023,SE,FT,Machine Learning Scientist,165750,USD,165750,US,100,US,M,3,United States of America,249473,104.1
2023,MI,FT,Machine Learning Engineer,89700,GBP,109006,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,164066,80.5
2023,MI,FT,Machine Learning Engineer,55250,GBP,67141,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,101055,80.5
2023,SE,FT,Data Scientist,135000,USD,135000,US,100,US,M,3,United States of America,203190,104.1
2023,SE,FT,Data Scientist,115000,USD,115000,US,100,US,M,3,United States of America,173088,104.1
2023,SE,FT,NLP Engineer,275000,USD,275000,US,0,US,M,3,United States of America,413907,104.1
2023,SE,FT,NLP Engineer,175000,USD,175000,US,0,US,M,3,United States of America,263395,104.1
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,3,United States of America,255869,104.1
2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,3,United States of America,210716,104.1
2023,SE,FT,Data Engineer,175308,USD,175308,US,0,US,M,3,United States of America,263859,104.1
2023,SE,FT,Data Engineer,100706,USD,100706,US,0,US,M,3,United States of America,151574,104.1
2023,SE,FT,NLP Engineer,235000,USD,235000,US,0,US,M,3,United States of America,353702,104.1
2023,SE,FT,NLP Engineer,135000,USD,135000,US,0,US,M,3,United States of America,203190,104.1
2023,SE,FT,Data Engineer,310000,USD,310000,US,0,US,M,3,United States of America,466586,104.1
2023,SE,FT,Data Engineer,229000,USD,229000,US,0,US,M,3,United States of America,344671,104.1
2023,SE,FT,ML Engineer,289076,USD,289076,US,0,US,M,3,United States of America,435093,104.1
2023,SE,FT,ML Engineer,202353,USD,202353,US,0,US,M,3,United States of America,304565,104.1
2023,SE,FT,Data Engineer,65000,EUR,69751,PT,0,PT,M,3,Portugal,104983,58.9
2023,SE,FT,Data Engineer,35000,EUR,37558,PT,0,PT,M,3,Portugal,56529,58.9
2023,MI,FT,Research Engineer,120000,USD,120000,US,100,US,M,2,United States of America,180614,104.1
2023,MI,FT,Research Engineer,100000,USD,100000,US,100,US,M,2,United States of America,150511,104.1
2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M,3,United States of America,341210,104.1
2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M,3,United States of America,200632,104.1
2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M,3,United States of America,188139,104.1
2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M,3,United States of America,127934,104.1
2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,3,United States of America,195665,104.1
2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,3,United States of America,120409,104.1
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,2,United States of America,180614,104.1
2023,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M,2,United States of America,150511,104.1
2023,SE,FT,Data Engineer,231250,USD,231250,US,100,US,M,3,United States of America,348058,104.1
2023,SE,FT,Data Engineer,138750,USD,138750,US,100,US,M,3,United States of America,208835,104.1
2023,SE,FT,Data Engineer,199000,USD,199000,US,0,US,M,3,United States of America,299518,104.1
2023,SE,FT,Data Engineer,162000,USD,162000,US,0,US,M,3,United States of America,243829,104.1
2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,1,United States of America,240818,104.1
2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,1,United States of America,203190,104.1
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,3,United States of America,301023,104.1
2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M,3,United States of America,225767,104.1
2023,EN,FT,Research Engineer,160000,USD,160000,US,0,US,M,1,United States of America,240818,104.1
2023,EN,FT,Research Engineer,120000,USD,120000,US,0,US,M,1,United States of America,180614,104.1
2023,SE,FT,Research Scientist,250000,USD,250000,US,0,US,M,3,United States of America,376279,104.1
